,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,cen_lat,cen_long,distance
2464,13118568,65326707,YAU TSIM MONG,22.32068,114.17093,Private room,399,1,10,16,180,22.3080085266259,114.17104818774976,1.40817133490614
2465,13119755,51969157,YAU TSIM MONG,22.3054,114.17217,Private room,696,1,76,19,166,22.3080085266259,114.17104818774976,0.3119740976750707
2467,13135258,31947768,YAU TSIM MONG,22.302229999999998,114.1726,Entire home/apt,368,2,84,25,80,22.3080085266259,114.17104818774976,0.6616621248148453
2475,13174259,15745734,CENTRAL & WESTERN,22.28435,114.14957,Entire home/apt,688,7,0,1,0,22.284189950400627,114.14648174742455,0.31804912668770546
2476,13176532,4584648,WAN CHAI,22.27804,114.18065,Private room,243,30,1,80,365,22.275147891304314,114.18205756086955,0.35247543134865966
2477,13183058,51969157,YAU TSIM MONG,22.305999999999997,114.17233,Private room,696,1,46,19,162,22.3080085266259,114.17104818774976,0.2591980839014568
2478,13210107,26971489,CENTRAL & WESTERN,22.28398,114.14805,Entire home/apt,853,4,47,2,221,22.284189950400627,114.14648174742455,0.16293575365330576
2480,13216041,65326707,YAU TSIM MONG,22.31746,114.17058,Private room,399,1,18,16,178,22.3080085266259,114.17104818774976,1.0513983418690416
2481,13220818,65326707,YAU TSIM MONG,22.31729,114.17079,Private room,250,1,4,16,180,22.3080085266259,114.17104818774976,1.03174626277393
2482,13220838,65326707,YAU TSIM MONG,22.31568,114.16864,Private room,501,1,4,16,180,22.3080085266259,114.17104818774976,0.8877150694543874
2483,13226113,47704865,CENTRAL & WESTERN,22.28582,114.14856,Entire home/apt,501,3,2,1,0,22.284189950400627,114.14648174742455,0.2801386734644759
2484,13230404,48827223,CENTRAL & WESTERN,22.28491,114.14306,Entire home/apt,383,1,12,1,0,22.284189950400627,114.14648174742455,0.360826381606389
2485,13231104,32343264,WAN CHAI,22.27923,114.18621,Entire home/apt,728,3,8,1,0,22.275147891304314,114.18205756086955,0.6229794062184156
2486,13233750,10207152,CENTRAL & WESTERN,22.282629999999997,114.13095,Private room,297,2,0,1,0,22.284189950400627,114.14648174742455,1.606451521693106
2488,13242217,37153965,CENTRAL & WESTERN,22.284000000000002,114.15096000000001,Entire home/apt,415,2,13,1,4,22.284189950400627,114.14648174742455,0.4609631632193748
2489,13242611,2554583,CENTRAL & WESTERN,22.28395,114.14786000000001,Entire home/apt,626,8,1,1,0,22.284189950400627,114.14648174742455,0.1442065028879444
2492,13257259,43877875,YAU TSIM MONG,22.31943,114.1606,Private room,407,3,59,1,73,22.3080085266259,114.17104818774976,1.6627155698917528
2493,13258715,51969157,YAU TSIM MONG,22.30462,114.17273,Private room,501,1,24,19,242,22.3080085266259,114.17104818774976,0.4143509660071238
2494,13265988,27820990,YAU TSIM MONG,22.30612,114.17213999999998,Shared room,180,2,11,23,364,22.3080085266259,114.17104818774976,0.23799573337165225
2495,13266074,14703536,WAN CHAI,22.27925,114.19253,Private room,383,1,0,1,0,22.275147891304314,114.18205756086955,1.1693961994240314
2496,13266162,27820990,YAU TSIM MONG,22.3067,114.17073,Shared room,196,2,22,23,364,22.3080085266259,114.17104818774976,0.1490443607436475
2497,13269132,32939766,WAN CHAI,22.26843,114.18513,Entire home/apt,892,2,29,1,0,22.275147891304314,114.18205756086955,0.8106345682270216
2498,13269578,70586152,YAU TSIM MONG,22.29523,114.17166999999999,Private room,9999,1,6,5,365,22.3080085266259,114.17104818774976,1.4214535905898653
2500,13282672,27820990,YAU TSIM MONG,22.30517,114.17201000000001,Private room,548,2,2,23,364,22.3080085266259,114.17104818774976,0.3305676393614082
2501,13284705,69702346,WAN CHAI,22.277260000000002,114.17421000000002,Entire home/apt,853,7,0,1,44,22.275147891304314,114.18205756086955,0.8404162581692103
2502,13285488,70586152,YAU TSIM MONG,22.29561,114.17232,Private room,9999,1,11,5,365,22.3080085266259,114.17104818774976,1.3839785619243101
2503,13300664,14374666,WAN CHAI,22.27661,114.17758,Entire home/apt,939,5,8,1,159,22.275147891304314,114.18205756086955,0.48826188107619706
2504,13307589,59147725,CENTRAL & WESTERN,22.27974,114.13758999999999,Private room,368,1,1,1,0,22.284189950400627,114.14648174742455,1.0394721303722736
2505,13312042,66131192,WAN CHAI,22.27872,114.18037,Entire home/apt,1197,4,129,10,84,22.275147891304314,114.18205756086955,0.4332250980937247
2507,13317240,18906616,WAN CHAI,22.27992,114.18181000000001,Private room,454,3,0,1,0,22.275147891304314,114.18205756086955,0.5309117893352826
2508,13318662,58862332,YAU TSIM MONG,22.29719,114.17138,Private room,383,1,53,2,68,22.3080085266259,114.17104818774976,1.2026939213508365
2509,13318905,58862332,YAU TSIM MONG,22.29818,114.17305,Private room,696,1,21,2,39,22.3080085266259,114.17104818774976,1.111418053261221
2510,13319033,75316203,YAU TSIM MONG,22.31841,114.16717,Entire home/apt,501,1,1,1,0,22.3080085266259,114.17104818774976,1.2226941263908606
2511,13319201,75298942,WAN CHAI,22.26809,114.18467,Entire home/apt,602,1,0,1,0,22.275147891304314,114.18205756086955,0.8290436385699759
2515,13322164,31951495,WAN CHAI,22.280260000000002,114.17381999999999,Entire home/apt,1956,30,0,2,365,22.275147891304314,114.18205756086955,1.0199264559117625
2518,13324913,69742354,CENTRAL & WESTERN,22.28414,114.14984,Private room,235,1,12,1,26,22.284189950400627,114.14648174742455,0.345359230772193
2519,13326100,3507099,YAU TSIM MONG,22.32155,114.1697,Private room,462,1,156,7,77,22.3080085266259,114.17104818774976,1.5111670017314136
2520,13334276,40914732,CENTRAL & WESTERN,22.28614,114.15097,Private room,274,5,0,1,10,22.284189950400627,114.14648174742455,0.5098479434242268
2521,13348161,75651992,CENTRAL & WESTERN,22.28115,114.12818,Private room,602,1,81,3,163,22.284189950400627,114.14648174742455,1.9119894052900324
2522,13349643,27773646,YAU TSIM MONG,22.29716,114.17477,Shared room,149,1,0,27,193,22.3080085266259,114.17104818774976,1.264814141914194
2523,13349741,27773646,YAU TSIM MONG,22.29776,114.17578999999999,Shared room,149,1,3,27,193,22.3080085266259,114.17104818774976,1.2388270839731033
2525,13351174,21028624,CENTRAL & WESTERN,22.28148,114.15154,Entire home/apt,728,1,6,2,0,22.284189950400627,114.14648174742455,0.6010121567662905
2527,13353148,74386839,WAN CHAI,22.278879999999997,114.1728,Entire home/apt,516,1,0,1,0,22.275147891304314,114.18205756086955,1.038381780922794
2528,13355915,45182023,WAN CHAI,22.2821,114.1845,Private room,282,2,6,2,0,22.275147891304314,114.18205756086955,0.8123536961800208
2529,13364441,24238278,WAN CHAI,22.27594,114.16798999999999,Private room,399,1,16,2,365,22.275147891304314,114.18205756086955,1.4492713224220872
2530,13365244,75860580,CENTRAL & WESTERN,22.28518,114.14017,Entire home/apt,688,4,4,1,0,22.284189950400627,114.14648174742455,0.6582665016269228
2532,13365785,33405426,CENTRAL & WESTERN,22.28117,114.1509,Entire home/apt,602,1,0,1,0,22.284189950400627,114.14648174742455,0.5648221259756672
2533,13366426,48820314,YAU TSIM MONG,22.30624,114.16993000000001,Entire home/apt,1103,2,33,3,83,22.3080085266259,114.17104818774976,0.22768144237251894
2534,13366439,9401124,YAU TSIM MONG,22.324360000000002,114.1634,Entire home/apt,399,3,4,1,0,22.3080085266259,114.17104818774976,1.9798721033132332
2536,13367767,52603269,CENTRAL & WESTERN,22.281270000000003,114.15388,Private room,399,1,1,1,0,22.284189950400627,114.14648174742455,0.8270488229201356
2537,13368778,2657469,YAU TSIM MONG,22.29666,114.17056000000001,Entire home/apt,1283,1,157,15,154,22.3080085266259,114.17104818774976,1.262104722631056
2540,13380577,25846221,CENTRAL & WESTERN,22.28024,114.15546,Entire home/apt,1001,2,5,1,8,22.284189950400627,114.14648174742455,1.022242581810031
2541,13382573,76070025,CENTRAL & WESTERN,22.286179999999998,114.14026000000001,Entire home/apt,681,7,0,1,0,22.284189950400627,114.14648174742455,0.6768943309901605
2542,13384628,74380926,CENTRAL & WESTERN,22.28657,114.15055,Private room,501,1,9,2,0,22.284189950400627,114.14648174742455,0.4949148456690937
2547,13405812,76272249,CENTRAL & WESTERN,22.284879999999998,114.15502,Entire home/apt,1197,2,0,1,0,22.284189950400627,114.14648174742455,0.8812917549235957
2548,13407125,76334270,YAU TSIM MONG,22.32439,114.1637,Entire home/apt,352,31,7,2,0,22.3080085266259,114.17104818774976,1.9709069086910682
2549,13421619,39890192,YAU TSIM MONG,22.32152,114.16991999999999,Private room,462,1,15,13,77,22.3080085266259,114.17104818774976,1.505936862702272
2552,13437242,13551290,CENTRAL & WESTERN,22.28346,114.14934,Entire home/apt,853,2,0,1,0,22.284189950400627,114.14648174742455,0.3048908854418638
2556,13451763,14861546,CENTRAL & WESTERN,22.28361,114.15093999999999,Entire home/apt,657,60,1,100,364,22.284189950400627,114.14648174742455,0.46293169173498916
2561,13466773,3900338,CENTRAL & WESTERN,22.286260000000002,114.14801999999999,Private room,696,2,11,2,0,22.284189950400627,114.14648174742455,0.2791663163400446
2563,13468075,61060973,CENTRAL & WESTERN,22.2858,114.1419,Entire home/apt,602,30,17,1,0,22.284189950400627,114.14648174742455,0.503948343425329
2564,13470986,43348056,WAN CHAI,22.27652,114.17492,Entire home/apt,602,4,6,2,0,22.275147891304314,114.18205756086955,0.7496387991928432
2565,13472392,6175536,CENTRAL & WESTERN,22.28494,114.14688000000001,Entire home/apt,548,6,1,1,0,22.284189950400627,114.14648174742455,0.0928657911081853
2567,13482252,31113999,YAU TSIM MONG,22.317439999999998,114.17081999999999,Private room,399,1,59,43,109,22.3080085266259,114.17104818774976,1.0483360518721931
2568,13496498,7082054,WAN CHAI,22.277820000000002,114.18328999999999,Entire home/apt,626,7,0,1,0,22.275147891304314,114.18205756086955,0.32285251573239954
2570,13499173,76263915,CENTRAL & WESTERN,22.28199,114.15208,Entire home/apt,618,1,117,21,330,22.284189950400627,114.14648174742455,0.6254092593440198
2572,13504527,75001725,CENTRAL & WESTERN,22.28784,114.13303,Entire home/apt,751,1,0,1,0,22.284189950400627,114.14648174742455,1.441413104717575
2573,13505139,64623032,CENTRAL & WESTERN,22.28634,114.14291999999999,Entire home/apt,1752,2,39,1,66,22.284189950400627,114.14648174742455,0.4372801167619113
2574,13507120,77505198,YAU TSIM MONG,22.29925,114.17273999999999,Entire home/apt,477,1,266,1,146,22.3080085266259,114.17104818774976,0.9887123423150734
2577,13536898,77858085,CENTRAL & WESTERN,22.28509,114.13427,Entire home/apt,571,3,21,2,0,22.284189950400627,114.14648174742455,1.2596540861617316
2579,13551875,10742103,YAU TSIM MONG,22.32154,114.16666000000001,Private room,321,2,81,1,18,22.3080085266259,114.17104818774976,1.5698987193184457
2580,13552159,37289493,YAU TSIM MONG,22.31648,114.1685,Private room,11376,2,61,28,325,22.3080085266259,114.17104818774976,0.9771632687195252
2581,13552508,54917812,CENTRAL & WESTERN,22.28065,114.15171000000001,Entire home/apt,329,1,1,1,0,22.284189950400627,114.14648174742455,0.6661571100972475
2582,13552945,52005099,YAU TSIM MONG,22.29665,114.17217,Private room,454,1,46,7,356,22.3080085266259,114.17104818774976,1.2674760707710648
2583,13554183,78058031,CENTRAL & WESTERN,22.28706,114.14562,Private room,196,1,0,1,0,22.284189950400627,114.14648174742455,0.3310148006326231
2584,13557898,2083001,CENTRAL & WESTERN,22.281270000000003,114.15382,Entire home/apt,853,2,146,5,222,22.284189950400627,114.14648174742455,0.82137744798544
2585,13565348,78192971,YAU TSIM MONG,22.29711,114.17135,Private room,602,1,0,1,0,22.3080085266259,114.17104818774976,1.2114974569634123
2589,13579507,3052154,YAU TSIM MONG,22.31789,114.1728,Entire home/apt,1385,4,60,4,108,22.3080085266259,114.17104818774976,1.1127503191708068
2591,13591284,28162508,CENTRAL & WESTERN,22.282339999999998,114.15253999999999,Entire home/apt,798,1,1,1,0,22.284189950400627,114.14648174742455,0.6559921161242852
2592,13591361,3997341,CENTRAL & WESTERN,22.28725,114.14335,Entire home/apt,1299,3,0,1,0,22.284189950400627,114.14648174742455,0.46832689835810215
2594,13592651,78548348,CENTRAL & WESTERN,22.28821,114.14268,Entire home/apt,297,3,100,1,290,22.284189950400627,114.14648174742455,0.5936145189335245
2596,13595198,78578896,CENTRAL & WESTERN,22.284860000000002,114.15274,Entire home/apt,853,2,3,1,0,22.284189950400627,114.14648174742455,0.6478009195993902
2598,13603801,31255164,WAN CHAI,22.28096,114.18207,Entire home/apt,1353,1,185,11,4,22.275147891304314,114.18205756086955,0.6458725049498307
2599,13605982,57188485,YAU TSIM MONG,22.29598,114.17393,Entire home/apt,1400,1,18,3,89,22.3080085266259,114.17104818774976,1.3691150768378544
2600,13606277,25325284,YAU TSIM MONG,22.29725,114.17168999999998,Private room,352,1,13,2,329,22.3080085266259,114.17104818774976,1.197362105313761
2601,13606404,25325284,YAU TSIM MONG,22.29824,114.17209,Private room,454,1,0,2,343,22.3080085266259,114.17104818774976,1.0908001974256483
2602,13606770,1365566,CENTRAL & WESTERN,22.28493,114.14243,Entire home/apt,548,4,0,1,0,22.284189950400627,114.14648174742455,0.42466155256694155
2604,13611255,33218910,YAU TSIM MONG,22.29774,114.17243,Entire home/apt,274,2,2,1,0,22.3080085266259,114.17104818774976,1.1499008926668555
2608,13624234,68755146,CENTRAL & WESTERN,22.28236,114.14326000000001,Entire home/apt,2738,5,3,1,0,22.284189950400627,114.14648174742455,0.3887150496213385
2609,13626324,28195596,CENTRAL & WESTERN,22.2796,114.15263999999999,Entire home/apt,751,2,9,1,355,22.284189950400627,114.14648174742455,0.813110574769262
2610,13629316,30147579,WAN CHAI,22.27928,114.19148999999999,Private room,399,5,0,1,0,22.275147891304314,114.18205756086955,1.0731453662363604
2611,13631000,63821406,YAU TSIM MONG,22.31719,114.17121000000002,Private room,297,3,1,7,0,22.3080085266259,114.17104818774976,1.0204278724641287
2612,13642355,32013436,WAN CHAI,22.27657,114.16953999999998,Entire home/apt,696,4,8,2,0,22.275147891304314,114.18205756086955,1.2968678594347234
2613,13645759,32728493,YAU TSIM MONG,22.30779,114.16926000000001,Entire home/apt,798,4,11,1,0,22.3080085266259,114.17104818774976,0.18543730901631594
2614,13659241,14861546,CENTRAL & WESTERN,22.284860000000002,114.15235,Entire home/apt,657,60,1,100,364,22.284189950400627,114.14648174742455,0.6079822647806442
2615,13659491,79382631,CENTRAL & WESTERN,22.28109,114.15103,Private room,344,5,7,1,146,22.284189950400627,114.14648174742455,0.5808569567338986
2616,13661899,58884718,YAU TSIM MONG,22.29801,114.17166,Private room,297,1,92,1,0,22.3080085266259,114.17104818774976,1.1128664906878596
2617,13665422,20827109,CENTRAL & WESTERN,22.28421,114.14712,Entire home/apt,900,2,9,1,0,22.284189950400627,114.14648174742455,0.06566655002667066
2618,13667358,7182691,WAN CHAI,22.27583,114.17111000000001,Entire home/apt,1197,1,5,1,0,22.275147891304314,114.18205756086955,1.1283092534017003
2619,13675272,42567559,YAU TSIM MONG,22.29834,114.17192,Private room,602,1,1,7,365,22.3080085266259,114.17104818774976,1.078148403647038
2620,13675852,79266606,CENTRAL & WESTERN,22.28106,114.15426000000001,Entire home/apt,1291,3,17,1,71,22.284189950400627,114.14648174742455,0.8721678747298632
2622,13685342,6633807,YAU TSIM MONG,22.30059,114.17322,Entire home/apt,1017,2,164,22,301,22.3080085266259,114.17104818774976,0.8540881611642798
2623,13688803,23141755,YAU TSIM MONG,22.305310000000002,114.16891000000001,Private room,250,1,45,17,327,22.3080085266259,114.17104818774976,0.3718166132060053
2624,13688877,3037660,CENTRAL & WESTERN,22.286839999999998,114.14088999999998,Private room,438,3,4,2,7,22.284189950400627,114.14648174742455,0.6459975180279911
2625,13689549,15034412,CENTRAL & WESTERN,22.28686,114.13758999999999,Private room,313,8,1,1,0,22.284189950400627,114.14648174742455,0.9612308911282414
2626,13694741,2801409,CENTRAL & WESTERN,22.2861,114.14218999999999,Entire home/apt,782,2,0,1,0,22.284189950400627,114.14648174742455,0.4896902820574032
2627,13697771,9463394,CENTRAL & WESTERN,22.28453,114.15100000000001,Entire home/apt,571,28,20,2,53,22.284189950400627,114.14648174742455,0.46612599927878207
2628,13706412,63841312,YAU TSIM MONG,22.30433,114.17074,Private room,399,1,2,1,0,22.3080085266259,114.17104818774976,0.41000280097412517
2629,13717552,43729917,CENTRAL & WESTERN,22.281589999999998,114.15138999999999,Entire home/apt,696,2,10,1,0,22.284189950400627,114.14648174742455,0.5815460059640791
2630,13722902,34642523,YAU TSIM MONG,22.30809,114.16727,Entire home/apt,297,2,8,13,0,22.3080085266259,114.17104818774976,0.3885338427464611
2631,13724881,28213913,WAN CHAI,22.27628,114.17516,Entire home/apt,602,1,0,1,0,22.275147891304314,114.18205756086955,0.7203598849458424
2633,13743230,37031267,YAU TSIM MONG,22.29853,114.1745,Entire home/apt,516,1,196,9,261,22.3080085266259,114.17104818774976,1.1114810922743465
2634,13751232,73324629,CENTRAL & WESTERN,22.2802,114.15573,Private room,509,1,332,1,53,22.284189950400627,114.14648174742455,1.0492547437756325
2635,13752966,58668065,WAN CHAI,22.26574,114.1891,Private room,399,2,1,1,0,22.275147891304314,114.18205756086955,1.2717935534251388
2636,13754069,37289493,YAU TSIM MONG,22.317339999999998,114.17026000000001,Private room,1134,3,35,28,323,22.3080085266259,114.17104818774976,1.0401220882877376
2640,13773255,32762051,WAN CHAI,22.27756,114.1745,Private room,602,2,13,1,83,22.275147891304314,114.18205756086955,0.822081585085429
2642,13775066,25360978,WAN CHAI,22.28175,114.1854,Entire home/apt,751,2,8,1,87,22.275147891304314,114.18205756086955,0.8101781385430198
2643,13775552,79458868,WAN CHAI,22.27897,114.18262,Entire home/apt,2003,2,47,1,333,22.275147891304314,114.18205756086955,0.4286519712983056
2645,13779372,79014037,WAN CHAI,22.27983,114.18248999999999,Private room,258,1,1,2,0,22.275147891304314,114.18205756086955,0.5221966535924046
2647,13789732,81027884,CENTRAL & WESTERN,22.28707,114.14961000000001,Entire home/apt,634,1,6,1,0,22.284189950400627,114.14648174742455,0.45375693742320544
2650,13815547,40699783,YAU TSIM MONG,22.29805,114.17257,Private room,305,1,91,15,350,22.3080085266259,114.17104818774976,1.1176480746886173
2651,13824449,81470039,CENTRAL & WESTERN,22.284860000000002,114.1511,Private room,297,15,52,1,0,22.284189950400627,114.14648174742455,0.4806758596925024
2652,13830298,30098437,YAU TSIM MONG,22.32057,114.17121999999999,Private room,164,1,67,54,349,22.3080085266259,114.17104818774976,1.3960068980493117
2653,13832369,5726838,CENTRAL & WESTERN,22.281999999999996,114.14962,Entire home/apt,1103,5,2,1,0,22.284189950400627,114.14648174742455,0.40417285910104017
2654,13832836,20873628,CENTRAL & WESTERN,22.285610000000002,114.13255,Entire home/apt,696,7,1,1,0,22.284189950400627,114.14648174742455,1.4411992670460712
2660,13853554,43047443,YAU TSIM MONG,22.31925,114.17307,Entire home/apt,477,3,1,1,0,22.3080085266259,114.17104818774976,1.2663835987352146
2661,13866883,30098437,YAU TSIM MONG,22.31934,114.16991999999999,Private room,180,28,46,54,0,22.3080085266259,114.17104818774976,1.2645413691167726
2663,13867484,37291219,CENTRAL & WESTERN,22.28419,114.14718,Entire home/apt,649,4,1,1,0,22.284189950400627,114.14648174742455,0.07179828666369809
2664,13868658,1306308,CENTRAL & WESTERN,22.2813,114.1533,Entire home/apt,1119,2,76,2,158,22.284189950400627,114.14648174742455,0.7711511254101722
2665,13871935,65164572,WAN CHAI,22.27672,114.16882,Entire home/apt,5226,2,0,1,0,22.275147891304314,114.18205756086955,1.3724060829602907
2670,13889427,74380926,CENTRAL & WESTERN,22.28629,114.15026999999999,Entire home/apt,602,1,2,2,0,22.284189950400627,114.14648174742455,0.454083436246773
2672,13900576,82386000,WAN CHAI,22.276970000000002,114.17026000000001,Private room,649,3,0,1,0,22.275147891304314,114.18205756086955,1.229944088521343
2674,13901543,35068836,YAU TSIM MONG,22.296429999999997,114.17200000000001,Entire home/apt,688,2,96,1,17,22.3080085266259,114.17104818774976,1.2903810482689575
2675,13901882,45964363,CENTRAL & WESTERN,22.28293,114.12653,Entire home/apt,469,3,0,1,0,22.284189950400627,114.14648174742455,2.0563330975512852
2677,13905218,68260785,YAU TSIM MONG,22.31832,114.17131,Private room,289,28,5,19,303,22.3080085266259,114.17104818774976,1.1461797164205558
2678,13915361,30098437,YAU TSIM MONG,22.319329999999997,114.17146000000001,Private room,258,1,7,54,180,22.3080085266259,114.17104818774976,1.2588121285931198
2679,13921875,31947768,YAU TSIM MONG,22.304579999999998,114.17164,Private room,383,2,70,25,90,22.3080085266259,114.17104818774976,0.38582311807588004
2680,13923535,31947768,YAU TSIM MONG,22.30551,114.17193999999999,Entire home/apt,383,2,29,25,72,22.3080085266259,114.17104818774976,0.29239594681744735
2681,13929153,4584648,CENTRAL & WESTERN,22.286260000000002,114.15035,Private room,258,61,0,80,365,22.284189950400627,114.14648174742455,0.45948132025799926
2682,13929965,82771068,WAN CHAI,22.27655,114.18323000000001,Private room,2504,1,0,1,89,22.275147891304314,114.18205756086955,0.1970083269811639
2684,13933141,2136678,WAN CHAI,22.27961,114.18216000000001,Entire home/apt,454,1,3,1,0,22.275147891304314,114.18205756086955,0.49596421342566027
2685,13945033,82980590,YAU TSIM MONG,22.2961,114.17393,Private room,2191,1,0,1,0,22.3080085266259,114.17104818774976,1.3560991035084748
2687,13947957,30098437,YAU TSIM MONG,22.31939,114.17027,Private room,289,1,24,54,360,22.3080085266259,114.17104818774976,1.267295152696802
2688,13948170,66131192,WAN CHAI,22.27572,114.17385,Entire home/apt,1283,4,111,10,82,22.275147891304314,114.18205756086955,0.846391840156893
2689,13948300,14361796,CENTRAL & WESTERN,22.28154,114.154,Entire home/apt,1502,3,5,1,0,22.284189950400627,114.14648174742455,0.827262749447422
2690,13949429,83025750,WAN CHAI,22.277279999999998,114.18328000000001,Private room,399,3,35,4,322,22.275147891304314,114.18205756086955,0.26821266422399315
2691,13952862,32647570,CENTRAL & WESTERN,22.28373,114.14226000000001,Private room,462,2,10,1,0,22.284189950400627,114.14648174742455,0.4371033483699154
2693,13966021,78359528,CENTRAL & WESTERN,22.28096,114.15033000000001,Entire home/apt,1400,4,0,1,0,22.284189950400627,114.14648174742455,0.5342388666741394
2694,13966053,10373211,CENTRAL & WESTERN,22.28186,114.15189,Entire home/apt,751,2,0,1,0,22.284189950400627,114.14648174742455,0.6134312030349597
2695,13967956,48206778,CENTRAL & WESTERN,22.28472,114.14828999999999,Private room,399,2,3,1,0,22.284189950400627,114.14648174742455,0.195041109990569
2696,13970806,29295208,CENTRAL & WESTERN,22.28136,114.15101000000001,Private room,430,10,59,1,32,22.284189950400627,114.14648174742455,0.5618751512248231
2697,13970828,7935319,CENTRAL & WESTERN,22.28444,114.14711000000001,Entire home/apt,712,5,6,1,0,22.284189950400627,114.14648174742455,0.07032298005757479
2698,13981054,52752446,CENTRAL & WESTERN,22.284979999999997,114.14346,Shared room,203,1,0,1,0,22.284189950400627,114.14648174742455,0.32287767166390097
2699,13992340,32885138,WAN CHAI,22.282510000000002,114.18393999999999,Private room,5430,1,19,7,90,22.275147891304314,114.18205756086955,0.8407032487029686
2700,13998979,83631491,YAU TSIM MONG,22.30613,114.16958999999999,Entire home/apt,297,1,2,1,0,22.3080085266259,114.17104818774976,0.25700498664556726
2701,13999182,83634205,CENTRAL & WESTERN,22.28559,114.14756000000001,Entire home/apt,399,5,2,1,0,22.284189950400627,114.14648174742455,0.19104405555246823
2704,14016122,31023390,YAU TSIM MONG,22.31391,114.17165,Entire home/apt,900,1,59,8,134,22.3080085266259,114.17104818774976,0.6587139085086068
2705,14016967,4863982,CENTRAL & WESTERN,22.28434,114.14974,Entire home/apt,1095,1,61,6,356,22.284189950400627,114.14648174742455,0.3354464894104833
2706,14018725,37629063,CENTRAL & WESTERN,22.285439999999998,114.13627,Entire home/apt,516,2,1,1,0,22.284189950400627,114.14648174742455,1.0591737832645938
2707,14032537,49072508,CENTRAL & WESTERN,22.28825,114.14243,Entire home/apt,892,1,0,1,0,22.284189950400627,114.14648174742455,0.6141072463608803
2708,14043244,31947768,YAU TSIM MONG,22.30476,114.17198,Entire home/apt,329,2,78,25,76,22.3080085266259,114.17104818774976,0.37348803821702203
2710,14058977,30098437,YAU TSIM MONG,22.31909,114.17175,Shared room,117,1,33,54,363,22.3080085266259,114.17104818774976,1.2335417749272999
2712,14062455,26459556,CENTRAL & WESTERN,22.28744,114.14898000000001,Private room,454,60,0,1,363,22.284189950400627,114.14648174742455,0.4431999432616561
2713,14063355,10939577,CENTRAL & WESTERN,22.28472,114.13878999999999,Private room,352,5,11,1,61,22.284189950400627,114.14648174742455,0.7930978420952389
2714,14063671,21943127,CENTRAL & WESTERN,22.280820000000002,114.15223,Private room,368,1,5,2,0,22.284189950400627,114.14648174742455,0.6997210445347274
2715,14085624,61750466,WAN CHAI,22.27802,114.1918,Entire home/apt,313,2,0,1,0,22.275147891304314,114.18205756086955,1.0514386288841149
2716,14094559,53247930,YAU TSIM MONG,22.31921,114.17329,Entire home/apt,399,1,72,6,298,22.3080085266259,114.17104818774976,1.2659206460749586
2717,14094607,40699783,YAU TSIM MONG,22.29704,114.17283,Private room,477,1,49,15,352,22.3080085266259,114.17104818774976,1.2325683565471164
2718,14095096,84819379,YAU TSIM MONG,22.31655,114.17141000000001,Private room,289,1,36,2,0,22.3080085266259,114.17104818774976,0.949900737809444
2720,14097964,40699783,YAU TSIM MONG,22.29813,114.17323,Private room,266,1,29,15,365,22.3080085266259,114.17104818774976,1.1204365126647728
2722,14111332,24215902,YAU TSIM MONG,22.29663,114.17211999999999,Private room,329,1,52,51,364,22.3080085266259,114.17104818774976,1.2692327298539765
2723,14111527,24215902,YAU TSIM MONG,22.29864,114.17341,Private room,329,1,100,51,341,22.3080085266259,114.17104818774976,1.0690215065351083
2724,14111724,24215902,YAU TSIM MONG,22.298389999999998,114.17288,Private room,289,1,60,51,353,22.3080085266259,114.17104818774976,1.0853249437760275
2725,14111777,24215902,YAU TSIM MONG,22.29703,114.17278999999999,Private room,289,1,43,51,363,22.3080085266259,114.17104818774976,1.2330633052185518
2726,14114075,85047459,CENTRAL & WESTERN,22.2788,114.15078000000001,Entire home/apt,1682,2,8,1,141,22.284189950400627,114.14648174742455,0.7443771363148405
2727,14114713,21943127,CENTRAL & WESTERN,22.28359,114.15086000000001,Private room,329,1,0,2,0,22.284189950400627,114.14648174742455,0.4551074636302594
2728,14130853,30098437,YAU TSIM MONG,22.31962,114.17143999999999,Private room,297,1,12,54,365,22.3080085266259,114.17104818774976,1.2909548459649252
2732,14158173,40699783,YAU TSIM MONG,22.298560000000002,114.17358,Private room,430,1,26,15,356,22.3080085266259,114.17104818774976,1.0817532009278206
2735,14192217,7852956,CENTRAL & WESTERN,22.275389999999998,114.15838000000001,Entire home/apt,1479,1,0,1,228,22.284189950400627,114.14648174742455,1.5662673109755352
2736,14194222,24997580,CENTRAL & WESTERN,22.281570000000002,114.1546,Entire home/apt,1001,3,0,1,162,22.284189950400627,114.14648174742455,0.8840865600250001
2737,14205929,28371813,YAU TSIM MONG,22.30404,114.17378000000001,Entire home/apt,1557,2,14,2,343,22.3080085266259,114.17104818774976,0.5228422416241533
2738,14222651,31947768,YAU TSIM MONG,22.30601,114.1712,Private room,329,2,104,25,74,22.3080085266259,114.17104818774976,0.22263425448250754
2739,14222908,10240630,CENTRAL & WESTERN,22.28761,114.15128,Entire home/apt,602,2,4,1,0,22.284189950400627,114.14648174742455,0.6227856201765327
2740,14223107,11009566,WAN CHAI,22.28223,114.18401999999999,Entire home/apt,297,3,18,2,0,22.275147891304314,114.18205756086955,0.812460003857855
